MOD-0290	PastFX	Distortiion	Original	2024	MXR Distortion II-style distortion	PastFX recreation/interpretation of the MXR Distortion II family.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Preserve the unusual spelling exactly and retain MXR Distortion II lineage as a historical relationship.
MOD-0291	Rainger FX	Pull Focus	Original	2024	Sustaining distortion with modulation	Sustaining distortion combined with reverb/chorus functionality.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Multi-effect architecture and Rainger FX control interface are key specimen clues.
MOD-0292	Wampler Pedals	Mofetta	Original	2024	Mostortion-style overdrive	Wampler's interpretation of the Ibanez Mostortion concept.	VERIFIED	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Preserve the Mostortion lineage while keeping Mofetta distinct from Nordland MT-11 Mosland.
MOD-0293	Winnipeg Electrical Co.	Home Work Series Metal	Original	2024	HM-2-style metal distortion	Compact HM-2-style metal distortion from the Home Work Series.	RESEARCH	https://www.guitarpedalx.com/news/2024-best-new-distortion-pedals-of-the-year	Series name and HM-2 lineage are primary identification clues.
MOD-0294	Anasounds	FX Teacher Blues Believer	Original	2024	BluesBreaker-style overdrive	BluesBreaker-style overdrive from the FX Teacher platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve as a distinct FX Teacher dirt product.
MOD-0295	Audio Blend	Edge EQ	Original	2024	FET boost / preamp with EQ	FET amplifier/boost platform with parametric EQ.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	EQ architecture and FET preamp identity are useful external clues.
MOD-0296	Audio Blend	Fourleaf	Original	2024	FET preamp / boost	Fourleaf FET amplifier and gain platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve separately from Edge EQ.
MOD-0297	Bispell Audio	Tor V2	V2	2024	Rangemaster-style boost	Second-generation silicon Rangemaster-inspired boost using OC44-style voicing.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	V2 is an explicit generation boundary.
MOD-0298	Bleak District Electric	Slate	Original	2024	Germanium preamp	Discrete germanium preamplifier in the 2024 GPX boost/overdrive field.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve as distinct from Terra.
MOD-0299	Bleak District Electric	Terra	Original	2024	Organic overdrive	Discrete overdrive platform in the 2024 GPX field.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve separately from Slate.
MOD-0300	Chase Bliss	Condor Dirt Bird	Edition	2024	Analog EQ / preamp / dirt	Condor-derived dirt-focused edition associated with the Chase Bliss analog EQ/preamp platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Edition identity and Condor lineage should remain explicit.
MOD-0301	Colortone	Parasite V2	V2	2024	Full-spectrum overdrive	Second-generation full-spectrum overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	V2 is an explicit generation marker.
MOD-0302	Cornerstone Music Gear	Antique V3	V3	2024	Dual-channel classic drive	Third-generation dual-channel classic drive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	V3 is an explicit generation boundary; preserve earlier Antique versions separately.
MOD-0303	King Tone Guitar	Soloist V3	V3	2024	Screamer-style overdrive	Third-generation Screamer-style overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	V3 is an explicit searchable generation marker.
MOD-0304	Lichtlaerm Audio	Aquaria V2	V2	2024	Extended-range Klon-style overdrive	Second-generation extended-range Klon-style overdrive with expanded EQ and boost functions.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	V2 and expanded multi-control architecture are major identification clues.
MOD-0305	LPD Pedals	Lucent	Original	2024	Overdrive + boost	Combined overdrive and boost platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve Lucent as its own LPD gain product.
MOD-0306	Mythos Pedals	Herculean Deluxe	Deluxe	2024	Dumble + BluesBreaker overdrive	Expanded Dumble/BluesBreaker-inspired overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Deluxe designation and dual lineage are key identity fields.
MOD-0307	Nobels	ODR-1X	Original	2024	Natural overdrive	Expanded ODR-family natural overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve ODR-1X as a distinct model within the Nobels ODR family.
MOD-0308	Nobels	ODR-Mini 2	V2 / Mini	2024	Natural overdrive	Second-generation compact ODR-family overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Mini 2 is an explicit product/generation marker.
MOD-0309	Nordvang Custom	1590B3 Altitude	Original	2024	BluesBreaker-style overdrive + boost	Compact BluesBreaker-style overdrive and boost.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	1590B3 family naming should be preserved for related Nordvang models.
MOD-0310	Nordvang Custom	1590B3 MidAir	Original	2024	Screamer-style overdrive + boost	Compact Screamer-style overdrive and boost.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	1590B3 family naming distinguishes it from Altitude and Skyline.
MOD-0311	Nordvang Custom	1590B3 Skyline	Original	2024	Timmy-style overdrive + boost	Compact Timmy-style overdrive and boost.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	1590B3 family naming distinguishes it from Altitude and MidAir.
MOD-0312	Origin Effects	Halcyon Blue	Original	2024	BluesBreaker-style overdrive	Adaptive Circuitry BluesBreaker interpretation with original and modified voicings.	VERIFIED	https://www.musicradar.com/news/origin-effects-halcyon-blue-overdrive-pedal	Two voicings, Adaptive Circuitry and Dry control are strong external identification clues; preserve as the third Halcyon family member.
MOD-0313	Pelican NoiseWorks	50-50 Double OD V2	V2	2024	Dual overdrive	Second-generation dual overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	V2 is an explicit generation boundary.
MOD-0314	Pedal Pawn	Cowboy King	Original	2024	Classic overdrive	Classic overdrive included in the 2024 GPX boost/overdrive field.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve builder/model identity pending primary-source enrichment.
MOD-0315	Sentimental Bob Electronics	Albert Extended Range OCD + Boost	Extended	2024	OCD-style overdrive + boost	Extended-range overdrive and boost platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Extended-range designation and dual-function architecture are key identification clues.
MOD-0316	Shnobel Tone	Daily Driver + Boost Edition	Edition	2024	Overdrive + boost	Edition of the Daily Driver adding boost functionality.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Treat the Edition as a separate searchable product state rather than flattening it into Daily Driver.
MOD-0317	Silktone	Overdrive+	Original	2024	Overdrive	Silktone overdrive platform appearing in the 2024 GPX field.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve exact plus-sign model name.
MOD-0318	Tanabe	Zenkudo	Original	2024	Dumble-style overdrive	Dumble-style drive from Tanabe.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve separately from Tanabe's May Queen and Santanabe.
MOD-0319	Truenorth Effects	Tweed Jr Mini	Mini	2024	Tweed-style overdrive	Compact Tweed-style drive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Mini enclosure/product designation is a useful identification clue.
MOD-0320	Tsakalis AudioWorks	Mothership	Original	2024	Dual-channel tube overdrive / preamp	Dual-channel tube overdrive/preamp.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Tube architecture and dual-channel format are product identity fields.
MOD-0321	Tubesteader	Lightkeeper V2	V2	2024	Dumble-style tube preamp	Second-generation Dumble-style tube preamp.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	V2 is an explicit generation boundary.
MOD-0322	UAFX	Enigmatic '82 Overdrive Special Amp	Original	2024	Digital Dumble-style amp / overdrive	Dual-engine UAFX amp emulator based on Overdrive Special amplifiers and associated preamp/EQ modifications.	VERIFIED	https://www.uaudio.com/blogs/press/ua-introduces-uafx-enigmatic-82-overdrive	The 1982-era designation, three operating modes, mic/speaker models and app-controlled modifications are major identification fields.
MOD-0323	Vahlbruch Effects	Kaluna II	II	2024	High-voltage tube drive	Second-generation 250V tube-drive pedal.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	II is an explicit generation marker and the high-voltage tube architecture is a core product identity field.
MOD-0324	VS Audio	Jangle Master	Original	2024	Vox AC30-style preamp	Top-Boosted Vox AC30-style preamp.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve amp lineage and builder/model identity.
MOD-0325	Walrus Audio	Voyager MKII	MKII	2024	Klone-style overdrive	Second-generation Voyager Klone-style overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	MKII is an explicit generation boundary.
MOD-0326	Wampler Pedals	ReWired	Signature	2024	Brent Mason overdrive / distortion	Brent Mason signature overdrive/distortion product.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Artist signature and dual OD/distortion identity are primary catalog fields.
MOD-0327	Wampler Pedals	Germanium Tumnus Deluxe	Deluxe	2024	Germanium Klone-style overdrive	Germanium-focused Tumnus Deluxe variant.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve as a distinct Tumnus family variant.
MOD-0328	Way Huge	Geisha Drive Smalls	Edition	2024	Overdrive	Geisha-themed compact Way Huge drive edition.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Artwork/edition identity and compact Smalls enclosure are specimen clues.
MOD-0329	Winnipeg Electrical Co.	Home Work Series Blues	Original	2024	Blues overdrive	Blues-oriented overdrive in the Home Work Series.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Preserve as the Blues member of the Home Work Series alongside the metal product.
MOD-0330	Zoom	MultiStomp MS-200D+ Gain Workstation	Original	2024	Digital gain workstation	Digital multi-effect gain workstation focused on overdrive and distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2024-best-new-boost-and-overdrive-pedals-of-the-year	Digital architecture, model designation and gain-workstation scope distinguish it from analog dirt pedals.
