MOD-0337	Origin Effects	Deluxe 55 Tweed Recreation	Original	2025	Tweed-style preamp / overdrive	Amp recreation and overdrive platform based on mid-1950s Tweed-era response.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Amp-era identity and enclosure controls are important catalog clues.
MOD-0338	Reeves Electro	Leo : Twelve	Original	2025	Tweed-style overdrive	Tweed-style overdrive associated with the Leo : Twelve platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Preserve exact punctuation/model name.
MOD-0339	REVV Amplification	G2 Crunchy Overdrive	Original	2025	High-gain overdrive	REVV high-gain overdrive voiced around its amplifier family.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Model number and amp-family lineage are core identifiers.
MOD-0340	SoundLad Liverpool	Scran V2	V2	2025	Britpop / indie dual-voice overdrive	Second-generation dual-voice British-flavored overdrive.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	V2 and dual-voice format are strong generation identifiers.
MOD-0341	ThorpyFX	The J	Signature	2025	Tweed-style dual-channel preamp	Artist-linked dual-channel preamp inspired by Lazy J 20-style amplifier behavior.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Signature identity, dual-channel architecture and amp lineage should be preserved.
MOD-0342	ThorpyFX	Peace2Keeper GE	Germanium Edition	2025	Germanium low-gain overdrive	Germanium edition of the Peacekeeper family.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Germanium Edition is a meaningful production/configuration distinction.
MOD-0343	TWA Effects	Susumu Tamura Source Code Evolved	Signature	2025	Tube Screamer-style overdrive	Evolved recreation of the Susumu Tamura Tube Screamer lineage.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Designer lineage and exact product name are primary historical fields.
MOD-0344	Walrus Audio	385 MKII	MKII	2025	Dual-channel preamp / overdrive	Second-generation 385-style dynamic preamp and overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	MKII is an explicit generation boundary.
MOD-0345	Xotic Effects	AC Booster V2 Dual Channel	V2	2025	Dual-channel boost / overdrive	Second-generation dual-channel AC Booster platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	V2 and dual-channel architecture are major identification clues.
MOD-0346	Blue Colander	Grimrobe Dual Cascaded Super Rat	Original	2025	Cascaded Rat-style distortion	Dual cascaded Rat-style distortion with expanded gain architecture.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Dual-cascade architecture is the defining external identity.
MOD-0347	Drunk Beaver	LA Metal Rat	Original	2025	Rat-style metal distortion	High-gain Rat-derived metal distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Rat lineage and builder/model identity should be preserved.
MOD-0348	Electric Eye Audio	Cannibal Unicorn	Original	2025	Doom / sludge distortion	High-gain doom/sludge distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Product name and extreme-gain identity are primary catalog clues.
MOD-0349	Empty Head Effects	King Alex II Obliteration	II	2025	High-gain distortion	Second-generation high-gain distortion platform.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	II is an explicit generation marker.
MOD-0350	ENGL	EP635 Fireball IR	Original	2025	Digital high-gain preamp / distortion	Dual-channel Fireball-style digital preamp with impulse-response cabinet functionality.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Digital architecture, dual-channel format and IR functionality are key identification fields.
MOD-0351	Fortin Amps	Kali Plexi + JCM800	Original	2025	Marshall-style distortion preamp	Dual-voice Plexi and JCM800-style high-gain preamp.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Two amp-family voices are the core product identifier.
MOD-0352	Fortin Amps	Meshuggah Signature	Signature	2025	High-gain distortion preamp	Meshuggah-associated high-gain distortion/preamp.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Artist signature and Fortin amp lineage are major historical fields.
MOD-0353	Fuzz Imp	Furia	Original	2025	Chainsaw-style high-gain distortion	High-gain distortion built around Swedish extreme-metal tonal territory.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Chainsaw voicing and builder identity are key identification clues.
MOD-0354	Great Eastern FX Co.	D312A	Original	2025	Distortion filter	Distortion combined with filtering and tone-shaping functions.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Combined distortion/filter identity is the principal external distinguisher.
MOD-0355	Hello Sailor Effects	Dr Boogie	Original	2025	Dual Rectifier-style distortion	Dual Rectifier-style high-gain distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Amp lineage and dual-channel concept are core catalog clues.
MOD-0356	Lichtlaerm Audio	Lennart Bossu Signature Thorn	Signature	2025	High-gain distortion	Lennart Bossu signature high-gain distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Signature identity and model artwork are specimen identifiers.
MOD-0357	Muir Audio	Silicon Steel	Original	2025	Silicon distortion	Silicon-based distortion with a broad modern gain voice.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Builder/model identity and control layout are the primary identifiers.
MOD-0358	REVV Amplification	G3 V2 Anniversary	V2 Anniversary	2025	High-gain distortion	Second-generation anniversary edition of the G3 distortion family.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	V2 Anniversary is an explicit edition/generation boundary.
MOD-0359	REVV Amplification	G4 V2 Anniversary	V2 Anniversary	2025	High-gain distortion	Second-generation anniversary edition of the G4 distortion family.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	V2 Anniversary is an explicit edition/generation boundary.
MOD-0360	Sinvertek	MGAT-5	Original	2025	SLO-100 amp abstraction distortion	Amp abstraction based on Soldano SLO-100 behavior.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Soldano lineage and amp-abstraction architecture are major identification fields.
MOD-0361	Solar Pedals	Chug Lite	Original	2025	High-gain metal distortion	Compact high-gain distortion associated with Ola Englund.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Artist association and compact enclosure distinguish it within Solar's range.
MOD-0362	This Heavy Earth	Flesh Rot V2	V2	2025	Death-metal distortion	Second-generation extreme-metal distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	V2 is an explicit generation boundary.
MOD-0363	Blind Panic Devices	Reactor Fuzz	Original	2025	Fuzz	2025 fuzz finalist in the GPX annual census.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Builder/model identity and enclosure are primary specimen clues.
MOD-0364	Blue FX Devices	Fuzz Fields	Original	2025	Modulated fuzz	Multi-mode fuzz with modulation-oriented character.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Modulation capability is a key product identity field.
MOD-0365	Coriolis	Grissom Young Dual Fuzz MKII	MKII Signature	2025	Dual fuzz	Second-generation dual fuzz associated with Grissom Young.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	MKII and artist identity are explicit searchable boundaries.
MOD-0366	Fjord Fuzz	Midnattssol Fuzz-Vibe	Original	2025	Fuzz / vibe	Combined fuzz and vibe effect.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Dual-effect architecture and Fjord Fuzz identity are key clues.
MOD-0367	Great Eastern FX Co.	Focus Fuzz Deluxe	Deluxe	2025	Fuzz	Deluxe version of the Focus Fuzz family.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Deluxe designation should remain distinct from the original Focus Fuzz.
MOD-0368	Hangman FX	Atomic World Ender	Original	2025	Multi-mode fuzz	Multi-mode octave/gated fuzz with chopping and drone functions.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Multi-mode switching and expanded performance functions are major identifiers.
MOD-0369	Redbeard Effects	Bearded Vulture	Original	2025	Octave fuzz	Direct-drive and octave fuzz platform.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Octave/direct-drive combination is the key product identity.
MOD-0370	Spaceman Effects	Sputnik I Silicon Fuzz	Silicon	2025	Silicon fuzz	Silicon revival of the Sputnik I fuzz family.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Silicon designation distinguishes this from other Sputnik variants.
MOD-0371	Teaching Machines	FuzzBillion	Original	2025	Combination fuzz / gain shaper	Combination fuzz and gain-shaping pedal.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Gain-shaping control architecture is a major identifier.
MOD-0372	Wampler Pedals	Cryptid	Original	2025	Multi-fuzz	Multi-voice fuzz platform.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-of-the-best-pedals-of-the-year	Multi-fuzz identity and Wampler enclosure/control layout are key clues.
