builder	model	category	light_description	photo_source	status
Nature Sound / Zahnrad	Zahnrad INVERSION	Distortion / Fuzz	Japanese distortion associated with the Zahnrad line, combining a distortion role with a notably rougher fuzz-like character.	https://guitarkizaihikaku.com/suspended-4th-washiyamakazuki/	INVENTORY
LiberaToe	Luther Overdrive	Overdrive	Korean dual-channel analog overdrive with separate channel gain, tone and level controls plus a crunch control on one channel.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
LiberaToe	Camus Overdrive	Overdrive	Korean dual-channel overdrive using two sets of gain and tone controls and a raw-response control for broader low-end behavior.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
LiberaToe	Fire Sword Distortion	Distortion	Korean dual-channel analog distortion in the LiberaToe Gain Group, retained as a named product rather than a generic module.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
LiberaToe	Wrecker Valve Distortion	Distortion	Korean dual-channel distortion from the LiberaToe Gain Group, documented in current and Korean trade listings.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
LiberaToe	Blue Crow Overdrive & Distortion	Overdrive / Distortion	Korean dual-channel gain product combining overdrive and distortion functions in the LiberaToe platform ecosystem.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
LiberaToe	Darwin Overdrive	Overdrive	Korean dual-channel overdrive in the established LiberaToe Gain Group catalog.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
LiberaToe	Iron Rod Distortion	Distortion	Korean dual-channel distortion in the LiberaToe Gain Group catalog.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
LiberaToe	Lost Gerbil Dist & OD	Overdrive / Distortion	Korean dual-channel gain pedal combining distortion and overdrive functions within the modular LiberaToe line.	https://www.liberatoe.com/pedal-module-gain	INVENTORY
FengzaiPedals	Fuzz Face Childlike Hand-Painted Series	Fuzz	Chinese handmade two-transistor-style fuzz series with individually hand-painted enclosures and configurable germanium or silicon transistor options.	https://reverb.com/en-fr/item/97100087-fengzaipedals-fuzz-face-childlike-hand-painted-series	INVENTORY
FengzaiPedals	Zeppelin Bendable	Fuzz	Chinese handmade fuzz inspired by 1960s fuzz tones, with a limited two-knob second-generation form and hand-painted finish.	https://reverb.com/item/97100160-zeppelin-bendable-cute-hand-drawn	INVENTORY
FengzaiPedals	BASS LOVER OD	Overdrive / Bass	Chinese handmade bass overdrive documented in the builder's current Reverb catalog.	https://reverb.com/item/97572337-bass-lover-od	INVENTORY
