builder	model	category	light_description	photo_source	status
FuzzHugger(fx)	Ground Swell Overdrive	Overdrive	Dynamic overdrive designed for responsive gain, moving from lighter breakup toward thicker drive.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Lab Ratchet	Fuzz	Experimental fuzz emphasizing interactive gain and unstable, textural signal breakup.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Magic Meter	Overdrive / Boost	Highly adjustable overdrive and boost with separate gain and clipping stages plus active EQ for broad tonal shaping.	https://www.effectsdatabase.com/model/fuzzhugger/magicmeter	INVENTORY
FuzzHugger(fx)	Phantom Flower	Fuzz	Experimental fuzz with a broad, atmospheric character and strong texture manipulation.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Phantom Octave	Octave Fuzz	Fuzz with pronounced octave coloration for upper-harmonic and saturated lead textures.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Phantom Seed	Fuzz	Texture-oriented fuzz built for shifting saturation and expressive harmonic response.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Squelch Master	Fuzz / Oscillation	Interactive fuzz with drive and squelch controls that can push the circuit toward scrambly, oscillating textures.	https://www.effectsdatabase.com/model/fuzzhugger/squelchmaster	INVENTORY
FuzzHugger(fx)	Suneater Fuzz	Fuzz	Saturated fuzz focused on thick harmonic content, sustain and aggressive textural character.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Tea Bagger	Fuzz	Expressive fuzz with a saturated, textural response suited to thick and unruly gain sounds.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	The Hugger	Fuzz / Overdrive	Flexible gain pedal spanning driven fuzz and heavier overdrive-style saturation.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Upper	Octave / Fuzz	Upper-harmonic dirt effect combining fuzz with pronounced octave coloration.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Upper Jr.	Octave / Fuzz	Compact upper-harmonic fuzz with octave coloration and saturated response.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Velcroar	Fuzz	Velcro-like fuzz designed for gated, tearing saturation and sharp note breakup.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Velcrobot	Fuzz	Gated, velcro-style fuzz emphasizing sputter, texture and aggressive cutoff.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	White Spider	Fuzz	Experimental fuzz with an articulate, texture-rich voice and broad saturated gain range.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
FuzzHugger(fx)	Wolf Computer	Fuzz	Pack-of-fuzz style design offering dense, compressed saturation and heavily textured fuzz response.	https://www.effectsdatabase.com/model/fuzzhugger	INVENTORY
Fuzzrocious Pedals	420 Fuzz	Fuzz	Dual-fuzz design combining a sustaining low-and-mid-focused fuzz with a mids-heavy gated fuzz that can be blended.	https://www.effectsdatabase.com/model/fuzzrocious/420	INVENTORY
Fuzzrocious Pedals	Blast Furnace	Fuzz / Delay	Gated fuzz with momentary delay functionality, built for sharp, chopped and aggressive saturated textures.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Cicada Fuzz	Fuzz	High-gain fuzz designed for dense sustain and aggressive, harmonically rich saturation.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Dark Driving	Overdrive	Low-gain dark overdrive with strong low-end and midrange retention, designed for always-on amplifier-style drive.	https://www.effectsdatabase.com/model/fuzzrocious/darkdriving	INVENTORY
Fuzzrocious Pedals	Darkest Driving	Overdrive / Boost	Expanded dark overdrive with selectable diode voicings, bright/dark switching and a footswitchable clean boost.	https://www.effectsdatabase.com/model/fuzzrocious/darkestdriving	INVENTORY
Fuzzrocious Pedals	Demon King	Distortion	High-gain distortion built for dense saturation, forceful attack and heavy riff-oriented gain.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Feed Me	Fuzz / Distortion	Aggressive dirt pedal combining saturated fuzz and distortion textures with a strong, compressed character.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Green Stache	Fuzz	Green Stache fuzz delivering thick, sustaining saturation with a strong low-end body.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Grey Stache	Fuzz	Muff-family fuzz with thick sustain, broad saturation and a dense low-to-midrange character.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Grey Stache Plus	Fuzz	Expanded Grey Stache fuzz with additional control and shaping around a thick, sustaining Muff-style voice.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Heliotropic	Fuzz	Heavy fuzz designed around thick, grinding low end and articulate saturated textures for guitar and bass.	https://www.effectsdatabase.com/model/fuzzrocious/heliotropic	INVENTORY
Fuzzrocious Pedals	K-A-E-D-E-N Drive	Overdrive / Distortion	Dynamic drive pedal spanning lower-gain overdrive into thicker, saturated distortion.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Mail Order Muff	Fuzz	Muff-style fuzz centered on thick sustain, saturated gain and strong low-end body.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	M.O.T.H.	Overdrive / Fuzz	Hybrid dirt pedal combining low-to-medium overdrive with fuzz and additional tremolo/oscillator behavior.	https://www.effectsdatabase.com/model/fuzzrocious/moth	INVENTORY
Fuzzrocious Pedals	Momster	Fuzz	High-gain fuzz with a thick, aggressive response and strong textural saturation.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Oh See Demon	Distortion	Low-to-medium-high gain distortion designed to sit strongly in a mix, with modification options for sputter and feedback.	https://www.effectsdatabase.com/model/fuzzrocious/ohseedemon	INVENTORY
Fuzzrocious Pedals	Playing Mantis	Fuzz / Distortion	Aggressive dirt pedal blending heavy distortion and fuzz character for thick, saturated playing.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Ram The Manparts	Fuzz / Distortion	High-gain fuzz/distortion built for thick, forceful saturation and heavy low-end textures.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Rat King	Distortion / Fuzz	RAT-family-inspired dirt pedal combining biting distortion with higher-gain fuzz textures.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Rat Tail	Distortion	RAT-family distortion with a compact, aggressive high-gain response.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	Terrordactyl	Distortion / Boost	Heavy dirt pedal designed for aggressive distortion with added push and tonal shaping.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	The Octavus	Octave Fuzz	Octave-oriented fuzz designed for thick saturation and pronounced upper-harmonic textures.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	The Overdose	Overdrive / Distortion	Gain-focused overdrive/distortion designed to move from responsive drive into denser saturated tones.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
Fuzzrocious Pedals	TS El Oso	Overdrive	Screamer-family overdrive with a familiar mid-focused drive character and responsive gain.	https://www.effectsdatabase.com/model/fuzzrocious	INVENTORY
