REC-078	Ampeg	Scrambler	Original production quantity lead	1969	Production evidence	Effects Database reports approximately 2,500 original Scrambler units, reflecting its limited commercial run and later collector rarity.	RESEARCH	https://www.effectsdatabase.com/model/ampeg/scrambler	Treat the quantity as a research-layer estimate until corroborated by primary Ampeg records.
REC-079	Jordan	1000 Boss Tone	Sho-Sound licensed states	Late 1960s-1970s	OEM / production lineage	The Jordan Boss Tone was a compact direct-plug fuzz module; later licensed Sho-Sound production continued the family in multiple versions.	RESEARCH	https://www.effectsdatabase.com/model/jordan/bosstone	Preserve Jordan and Sho-Sound as linked production states rather than flattening all versions into one specimen.
REC-080	Jordan	1000 Boss Tone	Sho-Sound second-generation state	1970s	Generation / production state	Research references distinguish multiple Jordan/Sho-Sound generations and locations, including Nashville-era Sho-Sound production.	RESEARCH	https://www.effectsdatabase.com/model/jordan/bosstone	Exact year boundaries between versions require specimen-level reconciliation.
REC-081	DOD	Overdrive Preamp 250	Original / Big Box	1974-1975	Foundational chronology	JHS historical research places the first Overdrive Preamp in the mid-1970s, with the earliest examples in a larger box before the familiar compact DOD enclosure.	RESEARCH	https://www.youtube.com/watch?v=lx3GsD2XBZU	Treat the 1974 date as research-layer chronology because surviving documentation conflicts on DOD's founding and first-effect dates.
REC-082	DOD	250 Overdrive Preamp	Gray Box	1976-1977	Generation / enclosure	The gray DOD 250 belongs to the transition from the early large-box product to DOD's compact enclosure system; early serial and enclosure evidence overlap.	RESEARCH	https://www.tonemachinesblog.com/2024/02/a-white-bud-box-dod-250-overdrive-preamp.html	Do not turn serial-number anomalies into exact production dates.
REC-083	DOD	250 Overdrive Preamp	200 Series yellow box	1977-1980s	Generation / enclosure	DOD introduced its recognizable 200-series die-cast enclosure in 1977 advertising, establishing a major external production state.	VERIFIED	https://www.tonemachinesblog.com/2024/02/a-white-bud-box-dod-250-overdrive-preamp.html	Preserve enclosure generation as a primary identification field.
REC-084	MXR	Distortion +	Original	1974 onward	Foundational chronology	MXR introduced the Distortion + among its early 1974 pedal lineup; the compact enclosure became a defining MXR object state.	VERIFIED	https://en.wikipedia.org/wiki/List_of_distortion_pedals	Archive should treat script-logo and box-logo periods as specimen/generation clues rather than exact boundaries.
REC-085	MXR	Distortion +	Script Logo	1974-1975	Generation / specimen	Early MXR pedals used the script-logo presentation before the later boxed logo era, providing an external dating clue for Distortion + examples.	RESEARCH	https://en.wikipedia.org/wiki/MXR	Graphic period alone is insufficient for exact assembly-date claims.
REC-086	MXR	Distortion +	Box Logo Period 1	1975-1981	Generation / enclosure	The box-logo era followed the early script presentation; pre-1981 MXR compact pedals generally lacked LED and AC-adapter jack features.	RESEARCH	https://wiki.sizzltek.com/content/wikipedia_en_all_maxi_2025-08/MXR	Use logo, enclosure hardware and power provisions together when identifying specimens.
REC-087	Maxon	OD808 Overdrive	First small-box generation	1979	Foundational chronology	Nisshin Onpa/Maxon developed the Tube Screamer lineage in 1979 and sold the OD-808 under the Maxon name while Ibanez marketed the TS808.	VERIFIED	https://www.musicinstrumentnews.co.uk/2022/04/05/maxon-introduce-limited-edition-creamdrive/	Preserve Maxon as manufacturer lineage and Ibanez as the retail brand; avoid treating them as unrelated designs.
REC-088	Ibanez	TS808 Tube Screamer	Original	1979-1980	Foundational chronology	The original Tube Screamer TS808 emerged in 1979 from Nisshin Onpa/Maxon production for Ibanez, establishing the iconic Japanese overdrive family.	VERIFIED	https://www.musicinstrumentnews.co.uk/2022/04/05/maxon-introduce-limited-edition-creamdrive/	Enclosure and control-label differences distinguish early narrow examples from later production.
REC-089	Ibanez	TS808 Tube Screamer	Narrow enclosure state	1979-1980	Generation / specimen	Some 1979-era TS808 examples use a narrower MXR-style enclosure with different external power and control-label presentation from later standard TS808 production.	RESEARCH	https://www.analogman.com/tshist.htm	Treat this as a specimen-facing sub-state; exact market allocation remains uncertain.
REC-090	BOSS	OD-1 OverDrive	Original compact series	1977-1985	Generation / chronology	BOSS launched the OD-1 in 1977 as one of the first three compact pedal models; BOSS records its production through 1985.	VERIFIED	https://www.boss.info/us/promos/40th_anniversary_compact_pedals/	The July 1985 discontinuation date is useful for the family timeline.
REC-091	BOSS	DS-1 Distortion	Made in Japan	1978-1989	Generation / production state	BOSS introduced the DS-1 in 1978; early production was made in Japan before later manufacturing-location changes.	RESEARCH	https://stompboxelectronics.com/2022/12/09/history-of-the-boss-ds-1/	Use manufacturing origin plus hardware/label details to date specimens.
REC-092	BOSS	DS-1 Distortion	Made in Taiwan	1990s	Generation / production state	Documented DS-1 history identifies a move to Taiwan production around 1990, creating a major specimen-identification boundary.	RESEARCH	https://stompboxelectronics.com/2022/12/09/history-of-the-boss-ds-1/	Do not infer a single factory-change day from year-level evidence.
REC-093	Electro-Harmonix	Big Muff Pi	Triangle to Ram's Head transition	1973	Generation / enclosure	The small triangular-knob enclosure gave way around 1973 to the larger second-generation Ram's Head presentation; surviving examples show transitional details.	VERIFIED	https://kitrae.net/music/big_muff_history1.html	Use enclosure size, knob layout, graphics and dated parts together rather than a hard cutoff.
REC-094	Electro-Harmonix	Big Muff Pi	Ram's Head V2	1973-1977	Generation / family	The V2 Ram's Head era contained several production revisions, with the violet version representing one especially well-documented sub-state.	RESEARCH	https://kitrae.net/music/big_muff_history1.html	Record sub-variants as specimen/generation states when external identification is possible.
REC-095	Electro-Harmonix	Big Muff Pi	V3 Red/Black Graphics	1976-1978	Generation / enclosure	The classic red-and-black graphic presentation emerged in the later 1970s, creating a distinct external generation before the op-amp-era model.	RESEARCH	https://www.ehx.com/topic/big-muff-versions/	Do not collapse graphic redesign and circuit-generation changes into one date.
REC-096	Electro-Harmonix	Big Muff Pi	V4 Op-Amp	1978-1980	Generation / technology	The late-1970s Op-Amp Big Muff is a distinct production generation within the Big Muff family and should not be confused with the earlier transistor-era cases.	RESEARCH	https://en.wikipedia.org/wiki/Big_Muff	Archive object identity remains generation-first; technical detail is limited to identification value.
