MOD-0201	Silktone	Germanium Fuzz	Original	2022-present	Germanium Fuzz Face-style fuzz	Germanium Fuzz Face-style fuzz with a bias readout concept, cleanup control and Classic/Raw modes; included in GPX's 2022 fuzz selection.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-fuzz-pedals-of-the-year	Bias-meter behavior is a distinctive identification clue.
MOD-0202	Walrus Audio	Eons	Original	2022-present	Five-state Muff-style fuzz	Multi-voice fuzz with five clipping modes, variable voltage/starve and expanded bass/treble controls; included in GPX's 2022 fuzz selection.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-fuzz-pedals-of-the-year	Five-state switching and voltage control are strong external identifiers.
MOD-0203	Zander Circuitry	Cafetière	Original	2022-present	Harmonic Percolator-derived distortofuzz	Expanded Harmonic Percolator-style fuzz/drive with starve, input, blast and multi-position clipping controls; included in GPX's 2022 fuzz selection.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-fuzz-pedals-of-the-year	Preserve its Harmonic Percolator lineage and expanded clipping architecture.
MOD-0204	Aura Amps	White Sugar	Original	2022-present	Three-channel Marshall-style drive / boost	Marshall-in-a-box style drive with independent boost and drive functions and a three-channel interaction; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Separate the boost, drive and combined channel behavior in identification notes.
MOD-0205	Beautiful Noise Effects	Exploder	Original	2022-present	Textured distortion + white-noise generator	Distortion combined with controllable white-noise behavior, with clipping, EQ and envelope-sensitive noise controls; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	The white-noise subsystem is a defining external feature.
MOD-0206	Boss	DS-1W Waza Craft	Waza Craft	2022-present	Waza Craft distortion	Waza Craft edition of the DS-1 with Standard and Custom modes; GPX notes the original DS-1 has been in continuous production since 1978.	VERIFIED	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Preserve DS-1 continuity while treating DS-1W as a distinct Waza Craft edition.
MOD-0207	Drunk Beaver	Trainer TS-100	Original	2022-present	Traynor TS-100 preamp / distortion	Preamp pedal based on the vintage Traynor TS-100 solid-state amp, with expanded low end and gain relative to the earlier Trainer TS-15; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Preserve TS-100 and TS-15 as separate Trainer variants.
MOD-0208	Frost Giant Electronics	Architect of Reality Snow Blind Edition	Limited Edition	2022	Dual-channel Laney AOR-style high-gain preamp	Two-channel high-gain preamp/distortion with expanded EQ and boost controls; GPX records a limited Snow Blind Edition of 25 units.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	The 25-unit Snow Blind production count is a major provenance clue.
MOD-0209	Gear Ant	Yellow Jacket	Original	2022-present	DOD 250 + MXR Distortion+ dual drive/distortion	Dual pedal combining DOD 250 and MXR Distortion+ style gain sections; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Two-sided 250/Distortion+ identity should be preserved as the main identifier.
MOD-0210	KMA Machines	Wurm 2	V2	2022-present	HM-2-style high-gain distortion	Second-generation Wurm with compact enclosure and externalized voicing control for HM-2-oriented high-gain sounds; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Wurm 2 enclosure and external voicing switch distinguish it from the original Wurm.
MOD-0211	Sinvertek	N5 MGAT-1 Hyper Preamp	Original	2022-present	Multi-profile Marshall-style hyper preamp	Extremely wide-range preamp/distortion spanning clean through extreme gain, with extensive EQ, gain-structure and profile controls; GPX named it the standout distortion of 2022.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Preserve the N5 MGAT-1 as a hyper-preamp product rather than generic distortion.
MOD-0212	Solar Guitars	Chug	Original	2022-present	Gated high-gain distortion	Ola Englund signature high-gain distortion focused on tight, gated modern metal response, with extensive EQ, presence, depth and input controls.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Artist signature and dedicated gated-metal voicing are key provenance clues.
MOD-0213	Soldano	Super Lead Overdrive	Original	2022-present	SLO-style preamp / distortion	High-gain preamp/distortion voiced around the Soldano SLO lineage, with three-band EQ, presence, deep and gain controls; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Preserve the SLO lineage separately from other Soldano products.
MOD-0214	Tone Ink	Raven Brute & High Gain	Original	2022-present	Multi-voice high-gain distortion	Three-voice high-gain distortion with active EQ and voicing controls for Dual Rectifier, Bogner Ecstasy Red and Peavey 5150-style profiles; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	The three named voicing families are strong identification clues.
MOD-0215	Victory Amps	V1 The Jack	V1	2022-present	Liquid distortion preamp	V1 series preamp pedal voiced as a smooth liquid distortion, part of Victory's five V1 preamp family and included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Preserve The Jack as one member of the V1 preamp family.
MOD-0216	Zander Circuitry	Terra Firma	Original	2022-present	Sunn Model-T-style power-amp distortion	Expanded Model-T-style distortion with multi-position clipping, shift/body filters, blast control and extended tone shaping; included in GPX's 2022 distortion selection.	RESEARCH	https://www.guitarpedalx.com/news/2022-best-new-distortion-pedals-of-the-year	Preserve Model-T lineage and the expanded clipping/tone architecture.
MOD-0217	29 Pedals	FLWR	Original	2022-present	Gain-staging overdrive / preamp	Extended-range gain-staging overdrive/preamp included among GPX's 2022 standout overdrives.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Treat FLWR as a distinct gain-staging product rather than a conventional vintage-overdrive clone.
MOD-0218	All-Pedal	Slamurai Bushido Drive	Limited Edition	2022-present	Multi-range overdrive	Black Parlour Edition of the Slamurai drive, highlighted by GPX among the most versatile 2022 overdrives.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Edition naming should remain separate from the main Slamurai lineage.
MOD-0219	Colortone Pedals	Parasite	Original	2022-present	JFET overdrive	Articular JFET overdrive with bass and bright boost controls, included in GPX's 2022 standout overdrive group.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	External boost switches and JFET architecture are key identification fields.
MOD-0220	Decibelics	The Reverend	Original	2022-present	Mini Expandora-style overdrive / distortion / fuzz	Compact Bixonic Expandora-inspired gain machine with four modes from crunch and overdrive through distortion and forbidden fuzz.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Preserve its Expandora lineage and four-mode behavior.
MOD-0221	Drunk Beaver	Bloom V2	V2	2022-present	Expanded Expandora-style gain machine	Second-generation Bloom with expanded clipping, germanium/LED/silicon voice options and fat/tight/classic shaping; included in GPX's 2022 overdrive selection.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Keep V2 distinct from the original Bloom.
MOD-0222	DSM & Humboldt	Silver Linings	Original	2022-present	Multi-drive / preamp	Wide-range drive/preamp with independent boost functions, multiple gain/clipping modes and extensive three-band EQ; included in GPX's 2022 overdrive selection.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Its dual-boost and multi-mode architecture are major external identifiers.
MOD-0223	EarthQuaker Devices	Special Cranker	Original	2022-present	Germanium/silicon fuzzy overdrive	Overdrive/preamp based on Jamie Stillman's preferred drive concept, expanded with More control and switchable germanium/silicon clipping; introduced as EQD's second $99 special after Plumes.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Preserve its 2022 product identity and distinguish it from earlier single-control Cranker concepts if encountered.
MOD-0224	Hamstead Soundworks	Subspace	Original	2022-present	Germanium diode overdrive	Germanium-based intergalactic driver highlighted by GPX as a highly versatile 2022 overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Preserve the Germanium Diode Subspace identity as its own product family.
MOD-0225	Kernom	Variable Mood	Original	2022-present	Augmented analog overdrive	Clipping Ridge augmented analog drive with continuously variable clipping character and programmable/expanded control behavior; highlighted among GPX's most versatile 2022 overdrives.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Preserve the augmented-analog control concept as a key historical marker.
MOD-0226	King Tone Effects	The Duellist V3	V3	2022-present	Dual overdrive	Third-generation Duellist dual-drive product included among GPX's most versatile 2022 overdrives.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	V3 is an explicit generation marker and must remain distinct from earlier Duellist records.
MOD-0227	Spaceman Effects	Redstone Mercury Series Germanium Preamp	Original	2022-present	Germanium preamp / boost	Mercury Series germanium preamp highlighted by GPX among the strongest 2022 overdrive choices.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Mercury Series and germanium preamp identity are primary provenance fields.
MOD-0228	ThorpyFX	Scarlet Tunic	Original	2022-present	Analog amp emulator / overdrive	Analog amp-emulation overdrive included among GPX's most versatile 2022 gain pedals and later in the 2022 overall finalist longlist.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2022-best-new-boost--overdrive-pedals-of-the-year	Preserve amp-emulator identity separately from Thorpy's conventional overdrive families.
