builder	model	category	light_description	photo_source	status
IdiotBox Effects	Aquabox	Overdrive / Distortion	Current hybrid dirt model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	-D4 Distortion Reissue	Distortion	Current reissue of the -D4 distortion.	https://idiotboxeffects.bigcartel.com/product/d4-distortion-reissue	INVENTORY
IdiotBox Effects	Landphil Bass Distortion	Bass Distortion	Bass-oriented distortion model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Wild Kyle Signature Distortion	Distortion	Signature distortion model retained as a separate marketed state.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Necrofier Echo Drive	Distortion / Drive	Gain model with echo-oriented naming in the current dirt catalog.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Static Fuzz	Fuzz	Current/retained fuzz model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	WHORES. Fuzz Freq V.2	Fuzz	V2 fuzz/frequency model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Blasteroid Fuzz	Fuzz	Current/retained fuzz model.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
IdiotBox Effects	Tractor Beam	Distortion	Current dirt catalog model; duplicate-family name retained only once in downstream normalization.	https://www.idiotboxeffects.com/category/fuzz-distortion-overdrive	INVENTORY
Audiofab	Valve Warper Overdrive	Overdrive	All-discrete Class A overdrive for guitar and bass that can progress from warm drive toward fuzz.	https://audiofab.com/	INVENTORY
Audiofab	Chonky Boi Distortion	Distortion	Op-amp distortion inspired by late-80s RAT-style circuits with selectable germanium, silicon, and LED clipping.	https://audiofab.com/	INVENTORY
Fjord Fuzz	ODIN	Fuzz / Octave	Long-running fuzz design with octave mode; Fjord Fuzz notes dozens of small updates while retaining the same circuit.	https://fjordfuzz.no/odin-iii/	INVENTORY
Fjord Fuzz	THOR	Fuzz	Bass-forward gated fuzz with bias controls, self-oscillation, and glitchy pitch-bending behavior.	https://fjordfuzz.no/	INVENTORY
Fjord Fuzz	MIDNATTSSOL	Fuzz / Drive	Current Fjord Fuzz main-line dirt model.	https://fjordfuzz.no/	INVENTORY
Mask Audio Electronics	Little Acorn	Fuzz	Production pedal in MAE's current hand-built lineup.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	TRUST YOURSELF	Distortion	Set-and-forget RAT-style distortion with internal volume, gain, and high-cut trims.	https://maskaudioelectronics.com/products/trust-yourself	INVENTORY
Mask Audio Electronics	MAYBE	Fuzz / Distortion	Current production dirt model in the MAE lineup.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	CLUBBER LANG	Fuzz / Distortion	Current production dirt model in the MAE lineup.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	Hot Water	Fuzz	Budget-line fuzz using a high-gain transistor structure derived from the Big Muff transistor count.	https://maskaudioelectronics.com/products/hot-water	INVENTORY
Mask Audio Electronics	CIVIL MATH	Fuzz	Current production fuzz model.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	BLACK MATH	Fuzz	Current production fuzz model.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	PART GARDEN	Fuzz	Current production fuzz model.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	CASCADER	Fuzz	Current production fuzz model.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	Screws	Distortion / Fuzz	Current production gain model in MAE's hand-built pedal lineup.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	LARAN	Fuzz / Drive	Prebuilt LARAN state in the current MAE production catalog.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
Mask Audio Electronics	Germanium Part Garden	Fuzz	Germanium variant of Part Garden retained as a distinct marketed state.	https://maskaudioelectronics.com/collections/pedals	INVENTORY
