builder	model	category	light_description	photo_source	status
Vick Audio	73 Ram's Head	Fuzz	1973-style Ram's Head Big Muff reproduction with saturated sustain and a pronounced mid-scooped fuzz voice.	https://www.effectsdatabase.com/model/vickaudio	INVENTORY
Vick Audio	85 Classic Rat	Distortion	Classic late-1980s-style hard-clipping distortion designed for gritty low gain through dense saturated drive.	https://www.effectsdatabase.com/model/vickaudio	INVENTORY
Vick Audio	Astro-Fuzz	Fuzz	Vintage-inspired fuzz with an aggressive, harmonically rich response and classic octave-adjacent texture.	https://www.effectsdatabase.com/model/vickaudio	INVENTORY
Vick Audio	Bad JuJu	Distortion / Overdrive	Flexible gain pedal covering articulate overdrive through thicker distortion with a strong amplifier-pushing character.	https://www.effectsdatabase.com/model/vickaudio	INVENTORY
Vick Audio	Black Bird Overdrive	Overdrive / Distortion	Highly responsive overdrive ranging from clean to crunchy drive and saturated distortion, with strong pick-attack sensitivity.	https://www.effectsdatabase.com/model/vickaudio/blackbird	INVENTORY
Vick Audio	Black Russian Big Muff	Fuzz	Sovtek-style Russian Muff reproduction offering thick low-end saturation, sustain and a darker fuzz response.	https://www.effectsdatabase.com/model/vickaudio	INVENTORY
Vick Audio	Fuzz Box	Fuzz	One-knob Colorsound-style fuzz known for warm, smooth heavy saturation and a refined vintage character.	https://www.effectsdatabase.com/model/vickaudio/fuzzbox	INVENTORY
Vick Audio	Llama Overdrive	Overdrive	One-knob overdrive with a dark, rich voice, clear high end and responsive amplifier-like breakup.	https://www.effectsdatabase.com/model/vickaudio/llama	INVENTORY
Vick Audio	Lotus Overdrive	Overdrive	One-knob overdrive designed for compressed, touch-sensitive tube-amp-style crunch and responsive guitar-volume cleanup.	https://www.effectsdatabase.com/model/vickaudio/lotus	INVENTORY
Wren and Cuff	47/73 Classic	Fuzz	Big Muff-inspired fuzz combining late-1970s-style voicing with thick sustain and saturated harmonic texture.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Ace Octave Fuzz - FM-2 Professional	Octave Fuzz	Octave-up fuzz with a dense saturated core and pronounced upper-octave character for aggressive lead textures.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	ANNA - Claudio Sanchez Signature	Overdrive / Fuzz	Signature two-part dirt design pairing overdrive with op-amp-style fuzz for flexible gain and sustained textures.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	BM-20 De La Riva	Fuzz	Highly adjustable analog Muff-style fuzz with extensive tonal parameters and selectable silicon/germanium character.	https://www.effectsdatabase.com/model/wrencuff/delariva	INVENTORY
Wren and Cuff	Box Of War	Fuzz	Russian Muff-family fuzz with thick sustain, pronounced low end and a darker saturated response.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Elephant Skin	Fuzz	Muff-family fuzz offering dense sustain and a broad saturated response with vintage-oriented character.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Irkalla - Distortion/Fuzz	Distortion / Fuzz	Fully analog distortion/fuzz with a wide gain range and independent high-pass and low-pass filtering for detailed tonal shaping.	https://www.effectsdatabase.com/model/wrencuff/irkalla	INVENTORY
Wren and Cuff	Mercy Phuk - Colossal Overdrive	Overdrive	High-output overdrive built around thick, amp-pushing gain and a broad dynamic response.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	MkII - 3 Transistor Hand Selected Germanium Fuzz	Fuzz	Three-transistor germanium fuzz using selected devices for rich sustain, harmonic complexity and vintage response.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Phat Phuk - Hybrid FET/Germanium Boost	Boost / Overdrive	Hybrid FET/germanium boost designed to add gain, harmonic color and amplifier drive while retaining touch response.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Pickle Pie Hella Fuzz	Fuzz	Swollen-Pickle-family fuzz with thick sustain and adjustable low-end saturation for heavy, scooped fuzz textures.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Frost Giant Electronics	Black Russian Big Fuzz	Fuzz	Russian Muff-style fuzz built for thick low-end saturation, long sustain and dark aggressive gain.	https://www.effectsdatabase.com/model/frostgiant	INVENTORY
Frost Giant Electronics	Civil War Big Fuzz	Fuzz	Civil War-era Muff-style fuzz with dense sustain, strong low end and saturated distortion character.	https://www.effectsdatabase.com/model/frostgiant/bigfuzz/civilwar	INVENTORY
Frost Giant Electronics	Green Bubble Font Big Fuzz	Fuzz	Green Russian-era Muff-inspired fuzz with thick low end, heavy sustain and a dense saturated voice.	https://www.effectsdatabase.com/model/frostgiant	INVENTORY
Frost Giant Electronics	Massif	Distortion	High-gain distortion designed for dense, aggressive saturation with a focused response suited to heavy guitar tones.	https://www.effectsdatabase.com/model/frostgiant	INVENTORY
Frost Giant Electronics	Mourning Star - Advanced Overdrive	Overdrive	Advanced overdrive offering amp-pushing gain with flexible tonal shaping and a broad drive range.	https://www.effectsdatabase.com/model/frostgiant	INVENTORY
Frost Giant Electronics	The Mountain	Distortion / Fuzz	Heavy dirt pedal spanning forceful distortion into thick, saturated fuzz-like textures.	https://www.effectsdatabase.com/model/frostgiant	INVENTORY
Frost Giant Electronics	V1 Triangle Big Fuzz	Fuzz	Triangle-era Muff-inspired fuzz with broad sustain, open low-end response and thick harmonic saturation.	https://www.effectsdatabase.com/model/frostgiant	INVENTORY
Black Arts Toneworks	Black Forest	Overdrive	Amp-pushing overdrive with thick gain and tonal shaping, moving from responsive drive into heavier saturation.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Black Shadow	Distortion / Fuzz	Dark, aggressive dirt pedal covering dense distortion and saturated fuzz-like textures.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Black Sheep	Fuzz	Heavy fuzz with a dense, saturated character designed for thick sustaining textures.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Coven	Distortion / Fuzz	High-gain dirt pedal moving from forceful distortion into thick, compressed fuzz textures.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Crown Of Horns - Distortion	Distortion	Aggressive distortion with strong low-end authority and a dense, forceful saturated response.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Destroyer	Distortion	High-gain distortion designed for crushing saturation, powerful attack and dense heavy textures.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Fnord!	Fuzz / Distortion	Experimental high-gain dirt pedal combining abrasive distortion and fuzz textures with unusual tonal behavior.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	LSTR	Distortion	High-gain distortion with a thick, aggressive response aimed at saturated heavy amplifier-style gain.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Oath	Distortion / Fuzz	Dense high-gain dirt pedal capable of moving from aggressive distortion into compressed fuzz-like saturation.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Pharaoh - Fuzz	Fuzz	Muff-family fuzz with thick sustain, strong low-end weight and aggressive tonal shaping.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Pharaoh - Fuzz Supreme	Fuzz	Expanded Pharaoh-style fuzz with additional tonal control over heavy, sustaining saturation.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Quantum Mystic Overdrive	Overdrive	High-gain overdrive designed around dense amplifier-like saturation while retaining focused attack and tonal control.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Revelation	Overdrive / Distortion	Flexible gain pedal covering responsive overdrive through thicker saturated distortion.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Ritual - Fuzz	Fuzz	Aggressive fuzz built for dense low-end weight, sustain and dark saturated textures.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Sarcophagus Fuzz	Fuzz	Heavy fuzz with a dark, compressed character suited to thick sustained chords and lead textures.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
Black Arts Toneworks	Witch Burner	Distortion / Fuzz	High-gain dirt pedal combining aggressive distortion with thick fuzz saturation and a forceful low-end response.	https://www.effectsdatabase.com/model/blackarts	INVENTORY
