builder	model	category	light_description	photo_source	status
GUPtech	CocoCast Preamp-Overdrive	Preamp / Overdrive	Preamp and overdrive design for amplified gain shaping.	https://guptech.ca/collections/pedals-od-distorsion	INVENTORY
GUPtech	DOF Expandora Tribute	Overdrive / Distortion / Fuzz	Four-mode gain tribute ranging from boost through overdrive and distortion into a fuzzy mode.	https://guptech.ca/products/dof	INVENTORY
GUPtech	PHNX Overdrive	Overdrive	Current GUPtech overdrive model catalogued in the builder's OD range.	https://guptech.ca/collections/pedals-od-distorsion	INVENTORY
GUPtech	Angel Reaper	Overdrive / Fuzz	Large dual-purpose gain design in GUPtech's current dirt range.	https://guptech.ca/collections/pedals-od-distorsion	INVENTORY
GUPtech	Baby Honker Dual-Overdrive-Boost	Overdrive / Boost	Dual overdrive and boost pedal in a compact GUPtech format.	https://guptech.ca/collections/pedals-od-distorsion	INVENTORY
GUPtech	Glou Glou Overdrive	Overdrive	Current boutique overdrive model in GUPtech's catalog.	https://guptech.ca/collections/pedals-od-distorsion	INVENTORY
GUPtech	Pile O' RATs	Distortion	RAT-inspired distortion catalogued by GUPtech as a multi-RAT inspired dirt design.	https://guptech.ca/collections/distortion-pedals	INVENTORY
GUPtech	Torch HM-2 Clone	Distortion	HM-2-style distortion for high-gain, chainsaw-oriented applications.	https://guptech.ca/collections/distortion-pedals	INVENTORY
GUPtech	Jojo Cake Distortion Fuzz	Distortion / Fuzz	Hybrid distortion-fuzz model appearing in GUPtech's ready-to-ship catalog.	https://guptech.ca/collections/distortion-pedals	INVENTORY
West Tokyo Waves	Brutalist Fuzz	Fuzz	Tokyo-made high-gain fuzz developed from the builder's earlier Void Fuzz concept, with individually finished enclosures.	https://www.westtokyowaves.com/	INVENTORY
West Tokyo Waves	Structures	Overdrive / Fuzz	Seven-transistor overdrive/fuzz design whose individually rust-finished enclosures create distinct visual specimens.	https://www.westtokyowaves.com/	INVENTORY
West Tokyo Waves	Noise Swash	Fuzz / Noise	Experimental Tokyo pedal combining fuzz-oriented destruction with chaotic noise textures.	https://www.westtokyowaves.com/	INVENTORY
Les Artisans Wawanolett	PAD8GI	Overdrive / Fuzz	Two-stage overdrive/fuzz pedal for bass, newly catalogued in 2026.	https://www.wawanolett.com/en	INVENTORY
Les Artisans Wawanolett	KO-GOK Distortion V4	Distortion	Fourth-version distortion pedal in the Quebec builder's current catalog, documented for 2026.	https://www.wawanolett.com/produits	INVENTORY
Les Artisans Wawanolett	ALTOSIS DLX OVERDRIVE	Overdrive	Current Quebec-built deluxe overdrive model.	https://www.wawanolett.com/produits	INVENTORY
Les Artisans Wawanolett	ALTOSIS MINI OVERDRIVE	Overdrive	Compact overdrive model in the current Wawanolett range.	https://www.wawanolett.com/produits	INVENTORY
Reuss Musical Instruments	RSH-03 Rowland S. Howard Pedal	Distortion / Octave Fuzz	Two-in-one Reuss pedal combining reproductions of Rowland S. Howard's MXR Distortion+ and Blue Box-inspired octave fuzz setup.	https://www.reusseffects.com/en-us/products/rsh03	INVENTORY
Reuss Musical Instruments	Evil Twin Mk II	Distortion / Octave Fuzz	Expanded RSH-derived two-in-one dirt pedal with adjustable fuzz intensity, octave selection, tone controls and multiple clipping states.	https://www.reusseffects.com/collections/overdrive/products/eviltwin	INVENTORY
Reuss Musical Instruments	Square One Overdrive	Overdrive	Handcrafted 1970s OD-1-inspired overdrive with selectable clipping options.	https://www.reusseffects.com/en-us/products/squareone	INVENTORY
Reuss Musical Instruments	Old Black Shoe Overdrive/Distortion	Overdrive / Distortion	Reuss gain model spanning overdrive and distortion in the builder's current historical catalog.	https://www.reusseffects.com/collections/distortion	INVENTORY
Reuss Musical Instruments	Double Standard Distortion	Distortion	Dual-format distortion model retained in the builder's distortion catalog.	https://www.reusseffects.com/collections/distortion	INVENTORY
Reuss Musical Instruments	Fisklåda Mk II	Distortion	Second-generation Reuss distortion model listed in the current distortion collection.	https://www.reusseffects.com/collections/distortion	INVENTORY
Reuss Musical Instruments	Plasmatron	Fuzz / Distortion	Stuart Braithwaite signature fuzz/distortion pedal in the Reuss catalog.	https://www.reusseffects.com/collections/fuzz	INVENTORY
Reuss Musical Instruments	Goo Goo Fuzz	Fuzz	Current Reuss fuzz model catalogued in the builder's fuzz collection.	https://www.reusseffects.com/collections/fuzz	INVENTORY
Reuss Musical Instruments	Germanium Bender	Fuzz	Germanium-based Tone Bender-family fuzz in the Reuss catalog.	https://www.reusseffects.com/collections/fuzz	INVENTORY
Reuss Musical Instruments	Repeater Fuzz Mk IV	Fuzz	Fourth-generation Reuss fuzz model represented in the current fuzz collection.	https://www.reusseffects.com/collections/fuzz	INVENTORY
Reuss Musical Instruments	Copenhagen Bender	Fuzz	Tone Bender-family fuzz model in the current Reuss catalog.	https://www.reusseffects.com/collections/fuzz	INVENTORY
Reuss Musical Instruments	Purple Faze	Fuzz	Fuzz model listed in the Reuss current fuzz collection.	https://www.reusseffects.com/collections/fuzz	INVENTORY
Reuss Musical Instruments	Muzzbox Warren Ellis	Fuzz	Warren Ellis signature fuzz model in the Reuss catalog.	https://www.reusseffects.com/collections/fuzz	INVENTORY
TONECAT	Coco Drive	Overdrive	Melbourne-made overdrive from the current TONECAT range.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	BRUTUS Overdrive	Overdrive	Current TONECAT overdrive model offered by preorder.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	SkyClaw Overdrive	Overdrive	Current boutique overdrive model with limited-edition finish states also catalogued.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Cutthroat Kitty Distortion	Distortion	Current TONECAT distortion model with documented black B-stock state.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Screamin' Bean Overdrive	Overdrive	Overdrive model appearing in TONECAT's current/historical shop index.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Sir Fuzzington Dual Drive & Fuzz	Overdrive / Fuzz	Dual drive and fuzz combination pedal.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Kira Drive	Overdrive	Current TONECAT overdrive model.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	La Floraison Distortion	Distortion	Distortion model also offered in a hand-painted edition.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	CatZilla Drive	Overdrive	Current drive model offered by preorder in the TONECAT catalog.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	BlankSlate Overdrive	Overdrive	Core TONECAT overdrive family with anniversary, leather and concrete finish editions.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Internal Affairs Overdrive	Overdrive	Current/historical TONECAT overdrive model.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Lola Drive	Overdrive / Distortion	JCM800-inspired British amplifier-in-a-box overdrive/distortion.	https://www.tonecat.life/	INVENTORY
TONECAT	Rat Trap Distortion V2	Distortion	Second-version RAT-family-inspired distortion model.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	RadioCat Fuzz Bender	Fuzz	Fuzz Bender-style fuzz pedal in the TONECAT catalog.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Papa Booster	Boost / Overdrive	Booster model retained as gain-adjacent inventory.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Hugo Overdrive	Overdrive	Tube Screamer-inspired overdrive model in the current TONECAT range.	https://www.tonecat.life/	INVENTORY
TONECAT	Luna Overdrive	Overdrive	Bluesbreaker-inspired overdrive model in the current TONECAT range.	https://www.tonecat.life/	INVENTORY
TONECAT	Meow À Deux Dual Channel Overdrive	Dual Overdrive	Dual-channel overdrive model with a separate Tone Wizard Edition state.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Derpy's Roar Overdrive	Overdrive	Current/historical TONECAT overdrive model.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Klonka Bar Overdrive	Overdrive	Klon-style boutique overdrive in the TONECAT shop.	https://www.tonecat.life/shop/overdrive-distortion	INVENTORY
TONECAT	Fuzz a l'Huile	Fuzz	Silicon fuzz model in the current TONECAT shop.	https://www.tonecat.life/shop	INVENTORY
TONECAT	Vanishing Tail Analogue PLL Synth Fuzz	Fuzz / Synth	Preorder fuzz-synth model combining analog PLL-style synthesis with fuzz textures.	https://www.tonecat.life/shop	INVENTORY
Dazatronyx	Sonic Sustainer	Fuzz	IC Muff-family fuzz developed collaboratively by Dazatronyx and Shaun Klinger.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Big Fuzz	Fuzz / Distortion	Modern Muff-family fuzz-distortion with expanded mids and switchable Supa Tonebender-style voicing.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Big Fuzz Console	Fuzz	Experimental console-style Muff development platform with extensive switchable tonal shaping.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Biiig Fuzz	Fuzz	Point-to-point version of the Big Fuzz with a dedicated 1973 Supa-style mode.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	TSX Overdrive	Overdrive	TS-10-derived overdrive with stock, asymmetrical and fat modes.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Professional Drive XL	Overdrive	Large-format Tube Screamer redevelopment with selectable clipping modes.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Black Russian	Fuzz	Compact Green Russian / Black Russian Muff-family build.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Black Russian XXL	Fuzz	Large point-to-point version of the Black Russian build.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Rad Distortion	Distortion / Fuzz	RAT-family fuzz/distortion with adjustable upper-mid saturation and a germanium mode.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Ultra Rad Distortion	Distortion / Overdrive	Large point-to-point Rad Distortion version with silicon and germanium operating states.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Транзистор	Fuzz	Faithful recreation of a V7C Tall Font Russian Muff with added mids control.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	FFS	Fuzz	Silicon Fuzz Face recreation in a compact enclosure.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Tweedsville	Overdrive	Tweed-voiced overdrive model in the Dazatronyx effects inventory.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Brown Sound	Distortion	High-gain FET-based distortion using cascaded gain stages.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Tsuchi Fuzz V2	Fuzz	Modernized two-transistor fuzz with gain, cut and bass-expander controls.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	AC128 Arbitrary Fuzz	Fuzz	Germanium fuzz using NOS European AC128 transistors and extended fuzz control range.	https://www.dazatronyx.com/	INVENTORY
Dazatronyx	Twin FET Booster	Boost / Overdrive	FET-based gain/boost model retained as gain-adjacent inventory.	https://www.dazatronyx.com/	INVENTORY
Lateral Phonics	Entropy Pedal	Overdrive / Distortion / Fuzz	French experimental analog pedal combining broad gain states with octave-up and chaotic noise functions.	https://theguitardivision.com/en/lateral-phonics/entropy-pedal-0-overdrive-fuzz-octave-modulations-noise-unconventional-guitar-tones-2053.html	INVENTORY
Lateral Phonics	Knife OD&Fuzz	Overdrive / Fuzz	Lateral Phonics hybrid overdrive/fuzz model documented in specialist product indexes.	https://theguitardivision.com/en/builders/lateral-phonics.html	INVENTORY
Dragon Pedals	Open Window	Overdrive	Transparent overdrive designed as a dynamic foundation or boost-like gain stage.	https://dragonpedals.co.uk/collections/overdrive-and-distortion	INVENTORY
Dragon Pedals	Screaming Green	Overdrive	Tube Screamer-inspired overdrive with selectable mid-hump and clipping options.	https://dragonpedals.co.uk/collections/overdrive-and-distortion	INVENTORY
Dragon Pedals	Welsh Cake	Overdrive	Fat overdrive with a dedicated mids control for shaping harmonic weight.	https://dragonpedals.co.uk/collections/overdrive-and-distortion	INVENTORY
Dragon Pedals	Plague Carrier	Overdrive / Distortion / Fuzz	RAT-style gain pedal ranging from boost and overdrive through distortion into fuzz textures.	https://dragonpedals.co.uk/collections/overdrive-and-distortion	INVENTORY
Dragon Pedals	B.O.G. Fuzz	Fuzz	Late-1960s-inspired fuzz designed around expressive cleanup and sustained fuzz character.	https://dragonpedals.co.uk/collections/overdrive-and-distortion	INVENTORY
Dragon Pedals	Boost Cake	Boost / Overdrive	Dual-purpose boost and overdrive model in the current Dragon Pedals range.	https://dragonpedals.co.uk/collections/overdrive-and-distortion	INVENTORY
Dragon Pedals	Chorister	Treble Boost	Single-knob treble booster available in germanium and silicon variants.	https://dragonpedals.co.uk/collections/overdrive-and-distortion	INVENTORY
