MOD-0404	Hello Sailor Effects	Brian May style Treble Booster	Signature	2025	Treble booster	Brian May-associated treble booster.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Artist/tonal association is a primary historical identifier.
MOD-0405	Hudson Electronics	Broadcast Ariel Posen II Edition	Edition	2025	Preamp / overdrive	Ariel Posen edition of the Broadcast platform.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Edition and artist association distinguish it from standard Broadcast products.
MOD-0406	JHS Pedals	424 Gain Stage Console Preamp	Original	2025	Preamp / overdrive	Gain-stage console-style preamp.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Distinct product identity and console-preamp lineage should be retained.
MOD-0407	JHS Pedals	NOTADÜMBLË	Original	2025	Dumble-style overdrive	Dumble-style drive and boost platform.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Exact typography and product lineage are important identification fields.
MOD-0408	Keeley Electronics	Manis Modified Klone	Modified Edition	2025	Klone-style overdrive	Modified Klone-style overdrive.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Modified designation distinguishes it from Keeley standard Klone products.
MOD-0409	Origin Effects	Halcyon Gold	Original	2025	Adaptive Klone overdrive	Adaptive Klone-style overdrive in the Halcyon family.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Preserve as distinct Halcyon family member.
MOD-0410	Paul Cochrane Audio	Zafram Harmonic Overdrive	Original	2025	Harmonic overdrive	2025 GPX finalist harmonic overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Builder/model identity is the primary catalog clue.
MOD-0411	RhPf Electronics	Mosferatwo	Original	2025	MOSFET overdrive	Touch-sensitive dynamic MOSFET overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	MOSFET architecture and exact model name are key identifiers.
MOD-0412	RhPf Electronics	Tri-Harmonic Phalanx	Original	2025	Multi-band harmonic overdrive	Multi-band harmonic overdrive.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Multi-band architecture distinguishes it within RhPf's range.
MOD-0413	Rogue Pedal Rehousing	JHS Morning Glory Gucci Edition	Edition	2025	Rehoused overdrive	Rehoused special edition of the JHS Morning Glory.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Rehousing and special-edition status are essential provenance fields.
MOD-0414	Superlunar	SR-01 Analog Saturation Device	Original	2025	Analog saturation / overdrive	Analog saturation device.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Preserve exact SR-01 model identity.
MOD-0415	Walrus Audio	Voyager MKII	MKII	2025	Klone-style overdrive	Second-generation Voyager extended-range Klone-style overdrive.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	Explicit MKII boundary and extended-range architecture.
MOD-0416	Xotic Effects	AC Booster V2 Dual Channel	V2	2025	Dual-channel boost / overdrive	Second-generation dual-channel AC Booster platform.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-boost-and-overdrive-pedals-of-the-year	V2 and dual-channel architecture are strong identification clues.
MOD-0417	Lastgasp Art Laboratories	Devil Tail Deathtortion	Original	2025	Extreme distortion	High-gain extreme-metal distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Preserve unusual product name and builder identity.
MOD-0418	RhPf Electronics	Mo(s)ghoul	Original	2025	MOSFET multi-voice distortion	Harmonic multi-voice MOSFET distortion.	RESEARCH	https://www.guitarpedalx.com/news/gpx-blog/2025-best-new-distortion-pedals-of-the-year	Exact punctuation and multi-voice MOSFET architecture are key identifiers.
MOD-0419	Krozz Devices	RoyalBreaker Marsh-Rat	Variant	2025	Rat-style distortion	Marsh-Rat variant of the RoyalBreaker family.	VERIFIED	https://www.guitarpedalx.com/news/2025-best-of-the-best-pedals-of-the-year	Treat as a searchable variant state rather than flattening into RoyalBreaker.
MOD-0420	Crazy Tube Circuits	Heatseeker Full Stack Preamp V2	V2	2025	Marshall-style preamp / distortion	Second-generation enhanced full-stack Marshall-style preamp.	VERIFIED	https://www.guitarpedalx.com/news/2025-october-pedal-chain-updated-episode-x-big-thrills-and-overspills	V2 and enhanced boost architecture distinguish this 2025 state from the 2024 Heatseeker.
MOD-0421	EarthQuaker Devices	Barrows Fuzz Attacker	Variant	2025	Fuzz	Barrows-related fuzz variant appearing in 2025 GPX chronology.	VERIFIED	https://www.guitarpedalx.com/news/2025-october-pedal-chain-updated-episode-x-big-thrills-and-overspills	Preserve exact Barrows Fuzz Attacker name as a distinct catalog state.
