builder	model	category	light_description	photo_source	status
Lastgasp Art Laboratories	L.A.L. AX Tone Axe	Fuzz	Frequency-divider, jetlizer and fuzz combination documented as an octave-fuzz-oriented Lastgasp pedal.	https://www.effectsdatabase.com/model/lastgasp/toneaxe	INVENTORY
Lastgasp Art Laboratories	L.A.L. DV Devil Tail	Distortion	Historic Lastgasp distortion model preserved in the Effects Database manufacturer catalog.	https://www.effectsdatabase.com/model/lastgasp	INVENTORY
Lastgasp Art Laboratories	L.A.L. GM Green Monster Septic Fuzz	Fuzz	Historic septic-sounding fuzz in the Lastgasp catalog.	https://www.effectsdatabase.com/model/lastgasp	INVENTORY
Lastgasp Art Laboratories	L.A.L. GM2 Green Monster Septic Fuzz	Fuzz	Second documented Green Monster generation, explicitly described as a dirty, broken and rotten fuzz/distortion.	https://www.effectsdatabase.com/model/lastgasp/gm2	INVENTORY
Lastgasp Art Laboratories	L.A.L. GMR Gomorrah	Fuzz	Input-sensitive subharmonic fuzz creating synthetic lower-octave behavior; documented in the Lastgasp catalog.	https://www.effectsdatabase.com/model/lastgasp/gomorrah	INVENTORY
Lastgasp Art Laboratories	L.A.L. Lluna Oscillo Fuzz Drive	Fuzz	Historic oscillating fuzz/drive model preserved in the documented Lastgasp manufacturer catalog.	https://www.effectsdatabase.com/model/lastgasp	INVENTORY
Lastgasp Art Laboratories	L.A.L. OC Octavella	Fuzz	Upper-octave feedback fuzz with internal feedback and self-oscillation documented as a 2013 Lastgasp product.	https://www.effectsdatabase.com/model/lastgasp/octavella	INVENTORY
Lastgasp Art Laboratories	L.A.L. ST Steroid O.D.	Overdrive	Historic Lastgasp overdrive/overload unit retained from the documented manufacturer catalog.	https://www.effectsdatabase.com/model/lastgasp	INVENTORY
Lastgasp Art Laboratories	L.A.L. TB Thunder Box Donsharizer	Distortion	Historic Lastgasp distortion-oriented instrument preserved in the manufacturer catalog.	https://www.effectsdatabase.com/model/lastgasp	INVENTORY
Lastgasp Art Laboratories	L.A.L. TP Toxic Plant	Distortion	Disharmonic distortion using a ring-modulator-derived concept, documented as a Lastgasp pedal since 2010.	https://www.effectsdatabase.com/model/lastgasp/tp	INVENTORY
Lastgasp Art Laboratories	Hachikyu Shiki Kebadate Hizumaseki Dualoscillo Fuzz	Fuzz	Current/recent Lastgasp dual-oscillator fuzz listed in the maker's 2026 store catalog.	https://lalweb.com/store-e.html	INVENTORY
