builder	model	category	light_description	photo_source	status
EarthQuaker Devices	Speaker Cranker	Overdrive	Simple discrete overdrive designed to add gritty amplifier-style breakup while responding strongly to picking dynamics and guitar volume.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
EarthQuaker Devices	Special Cranker	Distortion / Overdrive	Silicon/germanium-style dynamic distortion offering responsive low-to-medium gain tones with a broad, amp-like range.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
EarthQuaker Devices	Stealth Fuzz	Fuzz	Compact fuzz with a thick, saturated voice suited to sustained and aggressive fuzz textures.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
EarthQuaker Devices	Talons	Overdrive / Distortion	Flexible active-EQ overdrive and distortion providing tight low end, strong mids and a broad range from focused drive to heavier gain.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
EarthQuaker Devices	Terminal	Fuzz	High-gain destructive fuzz device built for dense saturation, compressed sustain and aggressive texture.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
EarthQuaker Devices	Tone Reaper	Fuzz / Distortion	Three-transistor fuzz with a raw, harmonically rich character that moves from sputtery low-gain textures to thicker distortion-like fuzz.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
EarthQuaker Devices	Tusk Fuzz	Fuzz	Straightforward fuzz delivering a thick, sustaining sound with strong low-end body and a pronounced saturated character.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
EarthQuaker Devices	Westwood	Overdrive	Light-to-medium gain translucent overdrive with active low and high EQ capable of moving from near-clean boost to articulate lead drive.	https://www.effectsdatabase.com/model/earthquaker/westwood	INVENTORY
EarthQuaker Devices	White Light Overdrive	Overdrive	Dynamic vintage-inspired overdrive with adjustable weight and saturation, covering responsive breakup without a conventional tone control.	https://www.effectsdatabase.com/model/earthquaker/whitelight	INVENTORY
EarthQuaker Devices	Zoar	Distortion	Dynamic distortion with active tone shaping and a broad gain range from crunchy drive to dense saturated distortion.	https://www.effectsdatabase.com/model/earthquaker	INVENTORY
Fulltone	'69	Fuzz	Germanium fuzz designed for thick, harmonically rich response with strong cleanup from the guitar volume and additional bias and contour control.	https://www.effectsdatabase.com/model/fulltone/69	INVENTORY
Fulltone	'70	Fuzz	Silicon-based fuzz aimed at a tighter, more aggressive fuzz character with added tone and control flexibility.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	CT-1 Catalyst	Boost / Overdrive / Distortion / Fuzz	Highly flexible gain pedal capable of clean boost, non-compressed overdrive, distortion and fuzz with EQ shaping and strong cleanup from guitar volume.	https://www.effectsdatabase.com/model/fulltone/catalyst	INVENTORY
Fulltone	DP-1 Distortion Pro	Distortion	Standalone distortion pedal offering saturated gain with broad tonal shaping for heavier rock-oriented sounds.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	Full-Drive 3	Overdrive / Boost	Overdrive with independent boost and multiple voicings, covering clean push, classic mid-focused drive and higher-gain tones.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	GT-500	Boost / Distortion	Dual-function drive pedal combining a discrete booster with a dedicated distortion circuit for stacked and high-gain applications.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	Mas Malo	Distortion / Fuzz	Heavy distortion and fuzz pedal intended for thick, aggressive saturation with a broad, high-gain response.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	OCD	Overdrive	Dynamic overdrive designed around amplifier-like response, moving from lower-gain breakup into strong saturated drive with a low/high-pass voicing switch.	https://www.effectsdatabase.com/model/fulltone/ocd	INVENTORY
Fulltone	OF-1 Octafuzz	Fuzz / Octave Fuzz	Fuzz pedal with a selectable octave-up effect, covering conventional saturated fuzz and focused upper-octave sounds.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	PlimSoul	Overdrive / Distortion	Two-stage overdrive/distortion offering a smoother low-gain side and a more saturated second clipping stage for heavier drive.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	RTO Robin Trower Overdrive	Overdrive	Artist-oriented overdrive designed for warm, singing amplifier breakup with a broad gain range and strong sustain.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	Soul-Bender	Fuzz	Vintage-style fuzz designed around a thick, harmonically rich character with strong sustain and classic British fuzz response.	https://www.effectsdatabase.com/model/fulltone	INVENTORY
Fulltone	Ultimate Octave	Fuzz / Octave Fuzz	Fat distortion/fuzz with an active tone control and separate octave-up footswitch, covering thick fuzz and searing upper-octave sounds.	https://www.effectsdatabase.com/model/fulltone/ultimateoctave	INVENTORY
Way Huge	Camel Toe Triple Overdrive	Overdrive	Three-voice overdrive combining multiple drive flavors in one enclosure for stacking, tonal blending and amp-pushing applications.	https://www.effectsdatabase.com/model/wayhuge	INVENTORY
Way Huge	Foot Pig Fuzz	Fuzz	Compact Way Huge fuzz delivering thick, sustaining saturation with a straightforward high-gain character.	https://www.effectsdatabase.com/model/wayhuge	INVENTORY
Way Huge	Green Rhino Overdrive II	Overdrive	Dynamic overdrive built around a strong mid-focused voice with additional tonal shaping for low-mid and high-frequency adjustment.	https://www.effectsdatabase.com/model/wayhuge	INVENTORY
Way Huge	Piercing Moose Octifuzz	Fuzz / Octave Fuzz	Fuzz with octave-up character, designed for aggressive upper-harmonic textures and thick saturated sounds.	https://www.effectsdatabase.com/model/wayhuge	INVENTORY
Way Huge	Purple Platypus Octidrive	Overdrive / Octave	Octave-inflected overdrive combining a driven core with upper-octave coloration for more harmonically complex lead textures.	https://www.effectsdatabase.com/model/wayhuge	INVENTORY
Way Huge	Red Llama Overdrive	Overdrive	Simple, highly responsive overdrive with a distinctive gain character that moves from warm drive into thick saturated tones.	https://www.effectsdatabase.com/model/wayhuge	INVENTORY
Way Huge	SP-1 Swollen Pickle	Fuzz	High-gain jumbo fuzz with heavy low end, broad sustain and extensive tone-shaping controls for scooped through fuller midrange sounds.	https://www.effectsdatabase.com/model/wayhuge/dunlop/whe401	INVENTORY
Way Huge	WHE214 Pork & Pickle	Bass Overdrive / Fuzz	Dual-function bass pedal combining soft-clipping overdrive with thick Russian-style fuzz and a separate clean preamp path for low-end clarity.	https://www.effectsdatabase.com/model/wayhuge/dunlop/porknpickle	INVENTORY
