MOD-0206	Hungry Robot Effects	The Collective	Original	2021	Triple fuzz / synth fuzz	Three-part fuzz device combining transistor fuzz, CMOS synth fuzz and CMOS sub-octave functions with feedback and blend controls.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Distinctive multi-engine architecture deserves its own product family record.
MOD-0207	JHS Pedals	PackRat	Original	2021-present	Multi-circuit Rat distortion	Compact enclosure containing nine distinct Rat-era and derivative circuits.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Nine-position circuit selector is the defining identification clue.
MOD-0208	Kuro Custom Audio	Apophis	Original	2021	Fuzz	Compact fuzz selected in GPX's 2021 fuzz census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Preserve Apophis separately from Kuro's preamp and boost products.
MOD-0209	Polarbear Effects	Drowner	Original	2021	Fuzz/crush/reverb hybrid	Fuzz, bitcrusher and reverb combination with switchable effect order, aimed at highly textured ambient use.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Effect-order switching is a strong specimen identifier.
MOD-0210	Spiral Electric FX	Demhe	Original	2021	Silicon fuzz	Compact silicon fuzz with gain, bias, clipping and character controls, selected by GPX as its 2021 fuzz favorite.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Compact enclosure and bias/detail controls distinguish the model.
MOD-0211	Thermion Electronics	Stone Age	Original	2021	Multi-circuit fuzz	Five-circuit fuzz platform combining single-transistor, Maestro, Fuzz Face, Muff and octave functions with clean blend.	VERIFIED	https://www.guitarpedalx.com/news/2021-best-of-the-best-new-pedals-for-the-year	GPX awarded Stone Age Bronze in its 2021 best-of-best selection; preserve the multi-circuit architecture.
MOD-0212	Wampler	Ratsbane	Original	2021-present	Rat-style distortion	Compact Rat-style distortion with Classic/Modern voice and extended gain/boost behavior.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Keep Ratsbane separate from Wampler's other compact distortion products.
MOD-0213	Way Huge	Atreides Analog Weirding Module	Original	2021-present	Synth-fuzz / filter / phaser hybrid	Octave filter, phaser and synth-fuzz hybrid with sensitivity/range and fuzz/rate/sub controls.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Hybrid signal-processing identity is more useful than a single fuzz-family label.
MOD-0214	Zander Circuitry	Foxxton Woods	Original	2021	Octave fuzz	Foxx Tone Machine-style octave fuzz with eight selectable clipping configurations and extended tone controls.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Eight clipping modes and octave section are key identification features.
MOD-0215	Zander Circuitry	Siva	Original	2021	Op-amp Muff fuzz	Op-amp Muff-style fuzz with multiple clipping choices and adjustable tone-stack behavior.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-fuzz-pedals-for-the-year	Preserve Siva as a separate op-amp Muff family member.
MOD-0216	Ananashead Effects	GT73 V2	V2	2021	Matamp-style preamp/overdrive	Compact second-generation Matamp-style preamp/overdrive included in GPX's 2021 gain census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	V2 should remain distinct from earlier GT73 formats.
MOD-0217	Bardic Audio Devices	HM Demon	Original	2021	HM-2-style distortion	Extended-range HM-2-style distortion with clean blend and selectable frequency centers.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Clean blend and frequency controls are strong external identifiers.
MOD-0218	Benson Amps	Germanium Boost	Original	2021-present	Germanium boost	Temperature-controlled, auto-biasing germanium boost selected in GPX's 2021 gain census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve the auto-biasing implementation as a defining product feature.
MOD-0219	Boss	HM-2W Waza Craft	Waza Craft	2021-present	Heavy Metal distortion	Waza Craft revival of the HM-2 with Standard and Custom modes and revised output/noise behavior.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Separate HM-2W from original HM-2 production history.
MOD-0220	Catalinbread	Dreamcoat	Original	2021	R2R preamp/distortion	Richie Blackmore-inspired preamp/distortion based around an Aiwa reel-to-reel preamp concept.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve the Aiwa/Blackmore association as lineage context, not generic Marshall-style distortion.
MOD-0221	Catalinbread	Skewer	Original	2021	Silicon treble booster	Silicon treble booster based on the John Hornby Skewes silicon design tradition.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Silicon Skewes lineage is the primary identification clue.
MOD-0222	Cornerstone Music Gear	Antique Classic Drive	Original	2021	Mayer-style overdrive	John Mayer-oriented overdrive with TS-style foundations and expanded mids, compression and presence controls.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve the Mayer-targeted voicing as product identity.
MOD-0223	Cornerstone Music Gear	Gladio SC	Original	2021	D-style overdrive	Single-channel Dumble-style overdrive oriented toward the smoother Robben Ford/Steel String Singer side.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Single-channel Gladio SC must remain distinct from dual-channel Gladio products.
MOD-0224	Decibelics	Golden Royale	Original	2021	Dual Klone	Dual-channel Klon-style overdrive with independent clipping and bass-boost options.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Dual-channel layout and independent clipping options identify the model.
MOD-0225	Demedash	112+ Vintage Coral Edition	Edition	2021	Preamp/distortion	112+ preamp/distortion variant with three voicings and three-band EQ, documented by GPX in the 2021 census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Keep Vintage Coral Edition as an edition field rather than silently merging it with the standard 112+.
MOD-0226	Demiurge Instruments	Chroma Drive	Original	2021	Treble booster/overdrive	Treble booster feeding an Electra-style gain stage with separate gain and level controls.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Two-stage control layout is a useful identification clue.
MOD-0227	Drunk Beaver	Boba FET OverBooster	Original	2021	FA-1-style boost/overdrive	Extended-range take on the Boss FA-1 FET Amplifier with Drive/Boost mode and three-band EQ.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve FA-1 lineage separately from Drunk Beaver's other gain families.
MOD-0228	Electronic Audio Experiments	Dagger V2	V2	2021	Op-amp distortion	Second-generation compact Longsword-derived op-amp distortion adding a Thick/Tight Shift control.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/the-electronic-audio-experiments-halberd-v2-transistor-overdrive-and-dagger-v2-opamp-distortion-are-a-perfect-pair-of-versatile-fuzz-edged-pedalboard-weapons-from-the-john-snyder-armoury	GPX documents V2 as a distinct generation and notes the first batch sold out quickly.
MOD-0229	Electronic Audio Experiments	Halberd V2	V2	2021-present	Discrete transistor overdrive	Second-generation Halberd in a compact enclosure with three-position Clang/Standard/Deep voice control.	VERIFIED	https://www.guitarpedalx.com/news/gpx-blog/the-electronic-audio-experiments-halberd-v2-transistor-overdrive-and-dagger-v2-opamp-distortion-are-a-perfect-pair-of-versatile-fuzz-edged-pedalboard-weapons-from-the-john-snyder-armoury	Preserve V2 separately from the original Halberd production.
MOD-0230	Fuzzrocious	Li'l Fella	Original	2021	Overdrive/distortion/fuzz	Compact distillation of the Demon Drive/Distortion with gain and gate controls capable of fuzzy textures.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Compact format and gate control are useful identification clues.
MOD-0231	KMA Machines	Guardian of the Wurm	Original	2021	HM-2-style distortion with gate	Extended-range HM-2-family distortion with parametric EQ, clean blend and separate distortion/gate footswitches.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve the four-band parametric EQ and dual footswitch architecture.
MOD-0232	Matthews Effects	The Broker	Original	2021	Dual overdrive	Dual-channel Tube Screamer and Blues Breaker-style overdrive with channel-order switching.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Channel order switching is a key external differentiator.
MOD-0233	MXR	Tom Morello Power 50	Signature	2021	Amp-style distortion	Tom Morello signature distortion combining JCM800 and Peavey-style amp/cab voicing in a pedal.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Artist signature and amp-stack target should be preserved as identity fields.
MOD-0234	Pete Cornish	GC-1	Original	2021	Three-stage overdrive/distortion	Three-stage gain pedal included in GPX's 2021 gain census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve the GC-1 as its own Pete Cornish product record.
MOD-0235	Pigtronix	Gamma Drive	Original	2021	Second-order harmonic overdrive	Overdrive designed around second-order harmonic generation, included in GPX's 2021 selection.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Keep the second-order harmonic identity explicit.
MOD-0236	Polarbear Effects	Floral Green V2	V2	2021	Dual overdrive	Second-generation compact dual overdrive selected by GPX.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	V2 must remain separate from the earlier Floral Green.
MOD-0237	Redbeard Effects	Angry Rhubarb MKII	MKII	2021	Paradynamic overdrive	Second-generation Angry Rhubarb paradynamic overdrive included in GPX's 2021 gain census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve MKII as a generation marker.
MOD-0238	Sinvertek	N5+ 3D Gold Edition	Edition	2021	High-gain preamp/distortion	3D Gold Edition of Sinvertek's N5+ high-gain platform.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Edition naming is essential because the builder also released other N5+ editions.
MOD-0239	Spun Loud Effects	The Litigator	Original	2021	Overdrive	Overdrive included in GPX's 2021 gain census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve builder/product identity pending deeper primary-source reconciliation.
MOD-0240	Tsakalis AudioWorks	Room #40	Original	2021	MIAB preamp/boost	Marshall-in-a-box preamp with boost function included in GPX's 2021 selection.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve Room #40 as a distinct preamp/boost product.
MOD-0241	Walrus Audio	Eras	Original	2021	Five-state distortion	Five-state vintage-style distortion included in GPX's 2021 gain census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Five-position clipping architecture is the primary external identifier.
MOD-0242	Zander Circuitry	Elemental Overdriver	Original	2021	Overdrive	Overdrive selected in GPX's 2021 gain census.	RESEARCH	https://www.guitarpedalx.com/news/2021-best-of-new-boost-overdrive-and-distortion-pedals-for-the-year	Preserve Elemental as a distinct Zander gain product.
