builder	model	category	light_description	photo_source	status
Smallsound/Bigsound	Hawk	Fuzz / Distortion	Gain pedal with an aggressive, flexible dirt response spanning thick fuzz and distorted textures.	https://www.effectsdatabase.com/model/smallsoundbigsound/hawk	INVENTORY
Smallsound/Bigsound	Mini Fuck Overdrive	Overdrive / Distortion	Compact version of the Fuck Overdrive concept, focused on responsive unstable breakup and compressed amplifier-like distortion.	https://www.effectsdatabase.com/model/smallsoundbigsound/minifuck	INVENTORY
Smallsound/Bigsound	Mountain Range	Distortion / Fuzz	Heavy dirt pedal with a broad gain range and dense saturation, covering muscular distortion into fuzz-like textures.	https://www.effectsdatabase.com/model/smallsoundbigsound/mountainrange	INVENTORY
Smallsound/Bigsound	Pretty Years	Distortion / Fuzz	Multi-stage dirt pedal combining substantial gain with a thick, harmonically complex response from distortion into fuzz.	https://www.effectsdatabase.com/model/smallsoundbigsound/prettyyears	INVENTORY
Smallsound/Bigsound	Sparkle Motion	Treble Boost	Focused treble booster designed to push amplifiers with upper-mid emphasis and additional gritty gain.	https://www.effectsdatabase.com/model/smallsoundbigsound/sparklemotion	INVENTORY
Smallsound/Bigsound	Super Puzzle	Fuzz / Distortion	Experimental high-gain dirt device with interactive controls for unusual filtering, saturation and unstable fuzz/distortion textures.	https://www.effectsdatabase.com/model/smallsoundbigsound/superpuzzle	INVENTORY
Smallsound/Bigsound	Team_Awesome Fuzzmachine	Fuzz	Broad-range fuzz with active control over tone and gain, capable of thick saturated fuzz as well as lighter dirty textures.	https://www.effectsdatabase.com/model/smallsoundbigsound/teamawesome	INVENTORY
Smallsound/Bigsound	Year 2525	Fuzz / Distortion	Experimental gain pedal with a wide response from gritty drive into dense, compressed fuzz and unusual saturation.	https://www.effectsdatabase.com/model/smallsoundbigsound/year2525	INVENTORY
Smallsound/Bigsound	Year 4545	Fuzz / Distortion	High-gain experimental dirt pedal emphasizing thick saturation, aggressive clipping and unconventional texture shaping.	https://www.effectsdatabase.com/model/smallsoundbigsound/year4545	INVENTORY
EC Pedals	Angry Ape	Bass Fuzz	Gate-controlled bass fuzz designed for thick low-end saturation with sharp, aggressive gating behavior.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Hot Rodded Booster	Boost / Overdrive	Booster voiced to add focused gain and amplifier drive, moving from level lift into gritty overdrive.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Michael Benson signature FuzzDriver	Fuzz / Overdrive	Signature fuzz and overdrive hybrid combining saturated fuzz with a more responsive driven range.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Muff's Head	Fuzz	Muff-family fuzz designed for thick sustain, broad saturation and a dense low-end response.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Murinae	Fuzz / Distortion	High-gain dirt pedal moving from aggressive distortion into fuzz-like saturation with strong compression.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Orphaned Bass Drive	Bass Overdrive	Bass overdrive designed to provide responsive amplifier-like gain while retaining low-frequency authority.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Orphaned Drive	Overdrive	Dynamic overdrive with an amplifier-pushing character, covering cleaner boost through thicker driven tones.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Overlord - Sweet Overdrive	Overdrive	Smooth overdrive designed for warm amplifier-style breakup and responsive low-to-medium gain.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Overlord Bass Overdrive	Bass Overdrive	Bass-focused overdrive providing warm saturation and amplifier push while maintaining useful low-end weight.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Primestortion	Distortion	High-gain distortion with a strong saturated character suited to heavier rock-oriented tones.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Rusty Cooley Overdrive	Overdrive	Artist-oriented overdrive voiced for articulate high-gain playing while retaining touch-sensitive response.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
EC Pedals	Zombie Distortion	Distortion	Aggressive distortion pedal built for dense saturated gain and heavy rhythm textures.	https://www.effectsdatabase.com/model/ecpedals	INVENTORY
