builder	model	category	light_description	photo_source	status
Wren and Cuff	Irkalla	Distortion / Fuzz	Documented historical distortion/fuzz model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Mercy Phuk	Overdrive	Colossal overdrive model documented in the historical catalog.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	MkII	Fuzz	Three-transistor hand-selected germanium fuzz model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Phat Phuk	Boost	Hybrid FET/germanium boost model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Phat Phuk B	Boost	Germanium bass boost predecessor/state.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Pickle Pie Hella Fuzz	Fuzz	Historical Pickle Pie Hella Fuzz state.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Pickle Pie Hella Fuzz B	Fuzz	Historical B variant of the Pickle Pie Hella Fuzz.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Red Camel	Fuzz	Historical fuzz model in Wren and Cuff's documented catalog.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	She-Boost	Boost	Boost model with high-pass filtering.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Suppa Phat Phuk	Boost	Germanium/FET hybrid boost model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	The Caprid	Fuzz / Distortion	Original historical Caprid model in the documented catalog.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	The White Elk	Fuzz / Sustainer	Super Fuzz-style sustainer/fuzz family model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	UB-Stone	Fuzz	Shinichi Ubukata signature fuzz model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Your Face 60's	Fuzz	Hot germanium 1960s-style fuzz model.	https://www.wrenandcuff.com/products	INVENTORY
Wren and Cuff	Your Face 70's	Fuzz	1970s-style fuzz model.	https://www.wrenandcuff.com/products	INVENTORY
Wren and Cuff	Ace Octave Fuzz	Octave Fuzz	Octave-fuzz model retained in the central dirt inventory.	https://www.wrenandcuff.com/products	INVENTORY
Wren and Cuff	De La Riva BM20-Ultra	Fuzz / Distortion	BM20-inspired high-gain Muff-family model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Gray Box Tone Mangler	Fuzz / Distortion	Historical high-gain fuzz/distortion model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Wren and Cuff	Red Fish Octave and Fuzz	Octave Fuzz	Historical combined octave and fuzz model.	https://www.effectsdatabase.com/model/wrencuff	INVENTORY
Klinger Custom Pedals	Mk1	Fuzz	Melbourne-made handmade Tone Bender Mk1-inspired fuzz using selected NOS germanium transistors.	https://www.rockboard.de/en/pedalPedia/Klinger-Custom-Pedals/Mk1/8514171045/	INVENTORY
Klinger Custom Pedals	Acid Fuzz	Fuzz	Historical/currently cataloged Klinger fuzz model.	https://equipboard.com/brands/klinger	INVENTORY
Klinger Custom Pedals	Buzz Fuzz Deluxe	Fuzz	Historical fuzz model in Klinger catalog records.	https://equipboard.com/brands/klinger	INVENTORY
Klinger Custom Pedals	Sixty Seven Fuzz	Fuzz	Historical fuzz model in Klinger catalog records.	https://equipboard.com/brands/klinger	INVENTORY
Klinger Custom Pedals	FuzzBee	Fuzz	Bee Baa-inspired fuzz model documented in the Australian builder's range.	https://www.guitarpedalx.com/news/gpx-blog/best-of-australian-and-new-zealander-guitar-pedals-and-pedal-builders	INVENTORY
Klinger Custom Pedals	Fuzz Drive Unit	Fuzz / Overdrive	Combined fuzz and drive unit from Klinger Custom Pedals.	https://www.guitarpedalx.com/news/gpx-blog/best-of-australian-and-new-zealander-guitar-pedals-and-pedal-builders	INVENTORY
Klinger Custom Pedals	Ravi Fuzz Octave Machine	Octave Fuzz	Combined fuzz/octave machine documented in the Klinger range.	https://www.guitarpedalx.com/news/gpx-blog/best-of-australian-and-new-zealander-guitar-pedals-and-pedal-builders	INVENTORY
Klinger Custom Pedals	71 Overdrive	Overdrive	Historical overdrive model from Shaun Klinger's Australian pedal range.	https://www.guitarpedalx.com/news/gpx-blog/best-of-australian-and-new-zealander-guitar-pedals-and-pedal-builders	INVENTORY
Klinger Custom Pedals	Fallen Angel Signature Distortion / Booster	Distortion / Boost	Artist-linked signature distortion/booster collaboration with Andy S. Rooney.	https://andysrooney.com/bio.html	INVENTORY
DingoTone	Big Sky Drive	Overdrive	DingoTone BSD overdrive model documented since the early catalog period.	https://www.effectsdatabase.com/updates/weekly/20111219	INVENTORY
DingoTone	Classic Seventies Fuzz	Fuzz	Silicon Fuzz Face-era reinterpretation using selected transistors.	https://www.rockboard.de/en/pedalPedia/Dingotone/Classic-Seventies-Fuzz/68977555/	INVENTORY
DingoTone	Fat Dingo Distortion	Distortion	MOSFET-based distortion with high/low EQ and boost.	https://www.rockboard.de/en/pedalPedia/Dingotone/Fat-Dingo-Distortion/68977557/	INVENTORY
DingoTone	Germanium Hybrid Fuzz	Fuzz	Silicon/germanium hybrid fuzz model.	https://www.rockboard.de/en/pedalPedia/Dingotone/Germanium-Hybrid-Fuzz/68977559/	INVENTORY
DingoTone	HZD Boost	Boost	High-Z clean boost/EQ derived from a reinvention of the FA-1 concept.	https://www.rockboard.de/en/pedalPedia/Dingotone/HZD-Boost/68977561/	INVENTORY
DingoTone	Seventies Quad-Opamp Overdrive	Overdrive	SQO overdrive model documented in DingoTone historical catalog listings.	https://www.effectsdatabase.com/blog/discofreq?page=86	INVENTORY
DingoTone	Vintage Fuzz	Fuzz	VFZ Custom Shop vintage fuzz state.	https://www.effectsdatabase.com/blog/discofreq?page=86	INVENTORY
DingoTone	Imperial Fuzz	Fuzz	Later DingoTone fuzz model documented in current secondary cataloging.	https://equipboard.com/brands/dingotone	INVENTORY
DingoTone	Blue Light Distortion	Distortion	BLD distortion model in the documented DingoTone lineup.	https://equipboard.com/brands/dingotone	INVENTORY
DingoTone	32FZ	Fuzz	Extremely limited six-unit Germanium/Silicon hybrid fuzz made from selected surplus germanium transistors; retain as a limited historical state.	https://www.bossareaforum.com/Forum/viewtopic.php?f=5&p=4445&sid=cc31eca65a1843d069eb17cf2ddc445d&t=522	INVENTORY
