builder	model	category	light_description	photo_source	status
AnalogWise Pedals	That Crazy Pedal	Overdrive / Fuzz / Boost	Feedback-capable germanium gain pedal with germanium, silicon, and no-clipping states.	https://www.analogwisepedals.com/tcp/	INVENTORY
AnalogWise Pedals	Freerange	Preamp / Fuzz	Dual-stage germanium preamplifuzzer crossing from treble/full-range boost toward fuzz.	https://www.analogwisepedals.com/freerange/	INVENTORY
AnalogWise Pedals	Freerange Pedal Format	Preamp / Fuzz	Pedal-format Freerange state in the current shop.	https://www.analogwisepedals.com/product/freerange-pedal-format/	INVENTORY
AnalogWise Pedals	Banshee	Fuzz	Hybrid germanium feedbacker fuzz in the current catalog.	https://www.analogwisepedals.com/shop/	INVENTORY
AnalogWise Pedals	Skyrocket	Fuzz / Boost	NOS-germanium fuzz with an independently switchable boost stage.	https://www.analogwisepedals.com/shop/	INVENTORY
AnalogWise Pedals	Pumpkin Spice	Fuzz	Four-piece 100% germanium fuzz run documented as a no-more-made limited batch.	https://reverb.com/item/46245546-pumpkin-spice-100-germanium-fuzz-pedal-by-analogwise-pedals	INVENTORY
AnalogWise Pedals	Eat Your Heart Out	Fuzz	High-gain germanium fuzz in the current shop.	https://www.analogwisepedals.com/shop/	INVENTORY
AnalogWise Pedals	Live, Laugh, Love	Fuzz	Hybrid germanium fuzz in the current shop.	https://www.analogwisepedals.com/shop/	INVENTORY
AnalogWise Pedals	La Contrabanda	Overdrive / Fuzz	Germanium-and-tube overdrive/fuzz design.	https://www.analogwisepedals.com/shop/	INVENTORY
AnalogWise Pedals	La Contrabanda Mk II	Overdrive / Fuzz	Revised La Contrabanda state with standby control.	https://www.analogwisepedals.com/shop/	INVENTORY
AnalogWise Pedals	Freerange Hot Rod	Preamp / Fuzz	Expanded Freerange variant listed as the Hot Rod state.	https://www.analogwisepedals.com/shop/	INVENTORY
AnalogWise Pedals	D'LAY	Overdrive / Fuzz Boundary	Historic AnalogWise dirt-adjacent catalog name retained as boundary-only until product classification is reconciled.	https://www.analogwisepedals.com/shop/	BOUNDARY_REVIEW
